xclass,cap_color,weight,height
e,g,3.598066565379015,2.2043627354925768
e,g,1.3934577537874202,7.627419665299483
e,w,2.372748447083297,6.903190479016315
e,g,4.086000398170253,5.369205004747471
e,w,6.25435107828173,5.20963514572589
e,g,3.7774782264601026,4.892948413493093
e,g,3.9259078243145336,4.90200121684745
e,n,3.7882033511713273,2.9474184684390514
e,n,2.354341924426379,5.493399672037117
e,w,4.159337386664962,7.836457556305409
e,n,3.3269183036511025,5.259729374529326
e,n,3.628214213363289,4.4789243893595145
e,n,3.3585998588521067,4.748700706597393
e,w,4.830120112138771,3.4601310606175537
p,n,3.161341796586957,3.3504061254128596
e,g,4.15161938153588,4.219529510736407
e,w,3.641311705275399,4.661823399071575
e,w,5.576341310653767,6.2031346375867535
e,g,3.6676437185816595,5.842688176898605
e,w,5.463087184026789,8.706623255902214
e,w,2.2733139826675433,2.644947798861552
e,g,4.1768276733667715,3.8279281040240094
e,w,6.51284598126425,6.096735301575704
e,w,4.393171755433464,5.130765855037798
e,n,2.429682687802254,2.1824000307908396
e,n,3.206281296478408,2.331308670319282
e,y,7.264080284331879,5.494243267693143
p,w,5.022380005980896,7.113612947916476
e,n,3.542631107758469,6.391017644856998
e,n,4.952894177548147,4.411279481405007
e,g,5.51395257417606,7.942394014644414
e,w,5.158891451508693,5.239234746439656
p,n,3.1614460105161837,6.950244899034617
e,g,4.223555620059905,5.793150443055444
e,w,5.32391189353238,7.166959947381913
e,n,5.714116615077563,7.015272295895709
e,n,4.696658090889811,6.6570850887108035
e,n,3.2973727410338363,8.728441694151845
p,w,3.813724380418718,3.7216787567763783
e,w,3.7251264279332155,2.1051503689539537
e,n,3.7924934098328067,6.694879052037848
e,w,6.137850138676463,7.360290964292441
e,n,4.868394162497175,5.442842556962791
p,w,3.237609739027585,6.6415085715837785
e,w,3.8743943880401064,7.716322223347374
e,w,4.757041075179474,7.065879677017328
e,g,3.986717424982347,5.36288043949544
e,y,1.1020782649781689,3.7001145459452056
e,w,4.5382834329036505,6.444256692776854
e,w,3.2853638397693663,6.971407610660737
p,n,3.4060240649230233,6.131650218552817
e,n,3.4477936311770536,6.641742282128954
e,g,4.279105313402521,2.922833261450312
e,n,6.00038141100992,9.389539711387144
e,g,1.5719385434619588,4.585476757932298
e,w,4.861251414721373,5.765624122997581
e,n,6.396751443990032,6.580105920019088
e,w,3.9340719553759365,4.562139495360401
p,w,2.196248264315393,6.942886224078966
e,g,2.6844030670054586,4.984166066595629
e,y,3.762495719260611,6.735015345697403
e,w,2.478771783261474,4.478752502431407
e,y,2.104701308568179,5.79842907756281
e,n,6.337486836814834,3.8009292669226435
e,w,2.5269207306764994,6.115049065797009
p,n,3.769196498625771,5.126074990374699
p,w,1.9556596303334788,7.501988068642781
e,n,2.84422181432888,2.577933006759748
e,w,4.15335782022463,4.415141738460799
e,y,5.991723798289965,7.368094601600009
e,n,3.3342358055229813,9.006404922257191
p,n,3.5086351353002847,2.204305212104886
e,g,4.920069926196467,3.2324389143561856
e,g,6.083501497940171,4.931760414868154
e,w,4.762137835536722,6.659962777547334
p,w,2.0073025884960067,5.255789124154504
e,w,4.423439443732874,4.172956982684793
e,n,3.4267128331783328,2.470803726822377
e,n,2.882761404570804,4.85525808027373
e,n,4.454695796968292,5.058309355316235
e,g,3.2869592817532736,7.658639219639539
e,n,3.4994949673950133,6.3285395769602495
e,g,5.0261278181445395,3.2750905320609176
e,n,4.96173894303756,7.806814603646588
e,g,2.879497098043333,6.595580844296507
e,g,3.1807147916611997,7.075063746540241
e,g,5.516498101769527,5.518090210096877
e,g,3.0958750489408104,3.0085151818794165
p,n,3.5246976123073717,3.147984944090905
p,n,3.979958713978531,5.886212642318069
e,w,5.063080279765957,5.634850817348948
e,w,5.041812921809956,6.324092528521937
e,y,2.4324234912060954,10.068517663917934
e,n,5.593369567132652,5.138887004850905
e,n,4.1561248329747205,9.67186736911284
e,n,5.492995948411837,6.7356351152316725
e,n,4.218070472182736,6.139905518022693
p,w,4.3736854801721785,5.481576151692485
e,n,3.1667850263127866,4.672098507777754
e,w,5.381781067144604,4.2492743436370555
e,g,4.204874914479457,2.42604642441857
e,e,1.4096659204816917,6.532380397854885
e,w,5.237559734219114,3.866380345471088
e,n,7.196724767843574,6.758073100808733
e,g,4.5235034968920385,11.180501576791329
e,g,2.76016786837404,8.529115520665078
e,g,4.502019596658176,6.216614436209763
e,n,4.447715118335962,7.452297887016495
e,w,5.7664764623774385,5.174798991481151
e,g,3.5857839011725394,6.064111757206892
e,g,5.083816604420649,5.537908005554769
e,w,4.406631846014324,3.315984722618885
e,g,4.160192221086742,6.5733901176656175
p,n,3.153297011900864,3.5379611285324897
e,e,4.809610703281893,5.9818451215629125
e,w,4.062759010664107,4.918420219244073
e,g,3.8221499953480977,6.125458062979503
e,g,2.1674795549604773,9.340692523199188
e,n,5.335497445275818,10.131405344488467
e,e,6.164324965442792,6.207550492553279
e,w,4.845846005236654,6.128012760061452
e,e,3.6555721558122274,3.980120271574477
e,n,1.7559994600922053,5.401586556972186
e,g,4.89925850278181,6.098683029361122
e,n,4.5127256349384375,8.33480573249247
e,e,6.624567430009669,5.901694426770969
p,w,1.480954053746149,5.2340454804956416
e,w,4.913895256854564,5.343723218836042
e,e,3.6837020209117597,8.056623312710805
e,g,3.6134457150327277,4.2237145194311605
e,e,3.742812085958056,5.492546697801192
e,n,4.731194688485026,6.11852883450593
e,w,3.8695885887904713,10.574656699845725
e,n,4.605303074532514,6.973240019954239
e,w,4.068647866784547,6.811643983660877
e,n,4.36896417007351,6.507154783935478
e,w,3.715764967250779,5.216331887335145
e,g,2.9352234949690397,7.421097297019296
e,e,3.3473085078273854,3.0117622876874433
e,g,4.083355897279547,5.4823317910637295
e,e,5.5479478013858445,6.549607984698039
e,n,3.453752342588959,6.30361867444332
e,w,6.187711992646104,10.797795534616279
e,w,5.503957061342001,6.867734535945567
e,w,4.193214508510438,6.271427617440472
e,n,3.514362584910346,5.148639698157652
e,w,5.1799731690937305,8.173412546328553
e,w,2.0916461709710896,4.705617282501697
p,w,2.6144897453773868,5.219415993903703
e,g,7.617672089278483,4.974710086960981
e,n,4.118921132345877,3.572327222623065
e,w,3.8005460808713725,9.52309210291952
e,w,3.6950493013150654,6.9261430629275775
e,n,4.808044227011011,3.691373677998631
e,g,4.070858831576688,6.052332841082011
e,n,6.746802915436746,8.00463822202284
e,n,5.897203015285163,6.107063269808567
e,g,5.571553462879708,3.854446156262236
e,n,5.929043897820151,5.390387719749578
e,g,3.8842397207756334,4.830964206553706
e,g,6.786992821565444,7.995835056919949
e,w,1.4348874390429152,6.324909167125942
e,n,5.4425986730200275,5.657026064689008
e,w,5.3498791302467525,5.330588123039751
e,n,3.730967996777866,2.9117547875757492
e,n,5.208909094543701,5.373350418347274
e,e,4.562484380298843,4.518396818984638
e,e,3.0261172555276357,7.879762999104615
e,g,4.7187072170341935,2.5172004705372366
e,y,3.399753241595788,4.333014080396794
e,n,4.685401615527736,6.586599592118184
e,n,3.1310193745086607,6.242604515129336
e,e,5.289355022868315,4.376774580884199
e,g,3.9560825461552667,3.4209320602024444
e,n,2.7041829847946137,6.627768394443572
e,g,3.6352036558333833,2.4789223134803304
e,e,4.5208482216771495,3.6857779769512553
e,n,5.294206660760357,5.310597181042721
e,w,3.9785710547491395,7.764959049579985
e,g,5.589356509118769,5.044152052568889
p,w,4.348501178905399,6.180130222272613
e,w,5.7205191731872,5.3611990115405455
e,n,2.9855073611866074,5.635180974932594
e,g,6.670941967340173,8.295651252729074
e,n,2.6457847928798666,6.381250932172406
e,n,5.775010525656224,5.102406164782215
e,w,4.767493462776219,3.779529402205478
e,w,4.667601339976886,2.0873021229864346
e,g,5.310715535660289,5.155954711762253
e,e,4.550932716790427,3.0890022402102173
e,n,2.676373600282615,5.60963446899101
e,n,4.506397599928556,5.198772095739481
e,n,3.253694158391574,7.326969948548403
e,n,6.177755189025074,7.603652983973884
e,g,4.4350333789573115,7.0193590217036865
e,g,4.079754869588615,9.021223172100557
e,g,5.995432955581849,4.048951822998699
e,g,5.599975378907674,6.859781309033289
e,e,4.920816744393871,4.9740021096637665
e,g,3.209672874226568,7.509194169589182
e,g,5.5256379065668835,2.3975137700669444
e,n,5.043727356063478,2.9921695456772475
p,w,3.2800736685260423,2.029085182537467
e,n,4.360906840067639,6.455053903812583
e,n,4.221932054870695,6.007363722931197
e,g,5.513909535609537,6.369335428039555
p,n,1.4828086805657885,5.967573977426098
e,g,3.1153292852785572,7.6822414058092985
e,g,6.841266100553353,6.729883505363095
e,e,5.9129504588213315,3.59392535782191
e,n,4.082674930657548,9.203960181682564
e,w,4.235838306153019,5.857170536523032
e,e,4.9358353523300575,2.8693993509088953
e,n,3.2408278447672285,4.981847139837433
e,n,2.4982043356738,9.599388270470538
e,n,4.207052324338335,6.382080504962974
e,n,7.815471243926835,5.019749608957626
p,n,2.6303537784586437,5.6243744625983805
e,n,3.2822895389878157,6.030691906570791
p,w,3.647911148503671,7.199571360942907
e,n,5.53281805140345,6.731345102138729
e,n,4.435913976486311,3.818228084838353
e,e,2.7390866170507175,5.358548234558043
e,w,5.000589041525092,3.1603966082313137
e,w,5.930172440114223,6.53879670597639
e,w,3.6008221253848296,4.4161271914831515
e,g,4.913594438581626,9.48480374089165
e,g,3.8084347447147495,9.168867689056437
e,g,4.782057185735639,4.407822938310421
p,w,3.54784243495822,5.532053178062053
e,e,6.14547853414658,7.386675911402817
p,n,3.727034032911899,3.9395185224465905
p,n,2.5467932601166416,6.4139473279098205
e,g,2.801533303175324,5.955710587054655
e,n,2.195628117648424,2.6586585880234357
e,g,3.2271822109147728,8.716240906030379
e,n,3.7098757209571542,7.067552870785903
e,n,6.676690773985181,5.913650209566081
e,n,7.6238270649135575,3.806477446406457
e,n,3.975810670558213,7.031526033736947
e,n,3.6891601154476508,6.273927229232807
e,n,2.9694223365723076,6.319855412195425
e,n,2.581330380249214,8.239783230525902
e,n,4.733251049599216,5.742646307124421
p,w,2.4802295432038983,3.377731080757435
e,y,1.8653066296953749,6.567856554849362
p,n,1.6646550257752077,5.365670654326266
e,w,4.661069388435912,7.314920450428131
e,n,6.78907859032001,3.2632690769573327
p,n,3.8930635525944997,6.2943688505824715
e,n,2.6580392474958683,5.875276869712082
e,n,4.388128858730875,6.612514329743466
e,n,5.420909183459818,3.49773625899193
e,w,2.749973577574327,4.108724730379931
e,w,3.3482115278466695,5.620727296995662
e,y,4.629465376692508,6.02568824855651
e,w,5.8195568055583005,6.747241250242757
e,n,5.710088588345584,5.229286046783606
e,g,4.966331477604372,4.656784869505624
e,n,5.034279209990118,4.093980407766736
e,g,4.119451151065005,6.397286520471328
e,n,3.695123055861597,4.633743572194447
e,g,6.167759534544139,9.617900313748535
e,n,2.595259389368371,8.152597451495966
e,w,3.82578606260288,4.040832900443091
e,e,4.174803723674669,7.539635293088501
e,n,3.476803551587566,9.562727532266232
e,e,7.319763448748662,3.478376798605354
e,g,4.268417206861937,6.415339022867653
e,g,3.3816108923180392,5.682871311882798
e,n,4.237265007351018,2.778724539406408
e,g,4.74976286662067,3.8709866737453567
e,g,4.914636309376747,5.926139256776415
e,e,2.4024960977677177,3.8172863116850637
e,g,4.303422414602122,4.484522319815847
e,n,6.227804975200306,5.562338874708431
e,w,2.8500442452266803,8.894365449363733
e,y,4.426159295916534,2.862497053580433
e,e,4.245511139699017,6.742919360552396
e,n,5.222104349372908,6.4983773527293875
e,n,4.060996315006926,5.9349132696965965
e,g,5.9915931561344475,7.331147629961669
e,w,2.3370151978028897,4.987884882810146
e,w,3.2200533456459697,6.200752734775249
e,n,4.886287546430441,4.068219686566606
e,w,2.736898975611859,5.352100947010728
e,n,5.852478317334036,5.837058395405814
e,g,3.762283319998687,8.095314152550447
e,n,6.002529746843567,3.8095874277712984
e,w,5.208072689795244,7.374521114381265
e,g,3.3175740419896034,7.12636169354406
p,n,3.4354425561552038,5.742013318465881
e,n,5.952139264645343,8.001076626124009
e,w,3.1697300700487245,7.859466964708039
e,n,1.3528574206161759,6.8072482921901
e,e,3.7328812340451507,5.978635732801328
p,n,3.8225012545026855,6.4193626824510375
e,g,6.165514075752331,5.560703898305288
e,g,5.167699734381726,9.495945213577983
e,g,2.3927932388333506,6.403913556157322
e,g,4.161508556081186,10.056622501246448
e,g,6.39494077024182,2.494676401993004
e,n,2.743840571191334,5.503361490519554
p,w,2.1980528859498207,4.194973318968344
e,y,4.652311750182247,6.76757130025438
e,n,1.958192103879961,3.613414122660083
e,g,6.061549420883604,6.8605476586608365
e,g,2.952877832851949,3.9503408979573837
e,n,5.883582544277574,7.726338527050073
e,n,6.153976560854529,7.756422206553525
e,g,3.8173164216626305,5.195455759431722
e,g,5.093867563942493,7.097721620203934
e,e,4.840061637609235,3.723187488972191
p,n,2.768815682581849,7.488439350143789
e,w,5.42259747205836,6.186650055655323
e,w,4.75936233336812,6.951553374816854
e,n,5.728532229242697,6.162008495115089
e,g,5.784174616308727,6.787941925283721
e,g,5.8717704135940805,6.177806873172617
e,g,2.8128657949882627,3.9361722415028533
p,w,3.116444804541116,7.008089438261033
e,n,4.720108045487738,6.6878124528437
e,g,7.502502902328214,6.590943142508045
e,e,5.646374822952709,6.226124690315875
e,n,5.639749162989456,4.963396167298734
e,e,6.319683761474544,8.059668429478897
e,n,4.856558600447137,9.007432069662137
e,e,3.868885033900452,6.766542336595295
e,g,1.9198020271012965,7.413887214841729
e,e,2.638759805030889,6.094763315542592
e,e,3.351065034321893,8.734721565560713
p,w,3.2507719224744607,4.068698792853194
e,e,3.4910872659431704,7.5054011698060386
e,g,4.6614203637028195,7.595532055023751
e,n,3.303738603598851,5.560101052510214
e,e,2.88147847508531,6.951903179455648
e,g,3.502723338263578,4.572275622635191
e,g,5.813404051506361,5.648099051809283
e,g,4.436524129779598,8.176942580950977
e,e,4.4022038004429405,5.779511364484199
e,n,5.798781617908285,10.020006563890327
e,n,3.5515709643688265,3.792804318305454
e,g,5.911656043562992,3.0990104852011284
e,e,2.471665823614579,6.3509566611966495
e,g,5.484163051484636,5.784311783552319
e,g,4.698426204628285,9.529156628771624
p,w,3.2875880268472883,4.730873229178462
e,e,5.446469541171172,6.0420126399384975
e,n,5.923515417280003,6.224128694826079
e,g,4.09910754936422,4.891952284771386
e,g,5.29858651182635,6.151252974660576
e,g,4.174473801438463,6.8679685087258715
e,e,4.978334277783537,5.415957196192524
e,n,1.9857804096967313,4.3826840421303315
e,n,4.400054588169336,8.517506667111741
e,n,2.3165797875174663,7.5698835052411715
p,n,3.163876261228376,5.845154194408471
e,e,1.5510688491025868,4.71207485546534
p,w,1.1490441256477282,3.289533520827577
e,e,5.410577824380428,5.285132494322969
e,n,4.391928281145915,11.20098782365024
e,e,3.575488326894276,4.526028016426343
e,e,4.279066937230402,3.043720660686959
e,g,7.536584789652096,3.701539965521029
e,n,2.8516610763093637,3.1270832718719617
e,n,5.177551235566621,7.692225572092607
e,e,4.7943990332205875,5.851594720840752
e,n,4.876027894414441,5.251724175727722
e,g,2.536578244796296,6.15341475672208
e,g,4.180770690691669,4.824920707613542
e,g,2.2856910741254515,8.355552442615977
e,g,4.229854721699271,5.951500344082498
e,g,4.975291278875233,6.692993753673845
e,g,2.7164540311145084,3.09587781181148
e,e,5.067403377171761,3.546796556239895
e,n,4.256237218183857,5.712728353390564
e,n,2.3110356039154953,3.337953815374315
e,e,2.6468449243023615,5.5420541279863995
p,g,4.143965834570329,4.5934347434007625
e,g,4.563241827002562,4.565167101045867
e,e,3.678302948278092,5.90929405276653
e,n,2.3584806964732197,6.180491356838179
e,n,5.371397724603952,7.190468889078546
e,e,4.689419544694761,8.140084641459197
e,n,4.5118545204585745,7.401052667916778
e,g,5.175556296712897,5.0105228481009885
e,e,4.196231565976564,6.811042016537915
e,g,5.317452022358188,4.489789900172208
e,g,2.120692187070223,5.712129051184928
e,g,5.262376082983133,8.280495302800185
e,e,5.226641846137687,5.3167343834177565
e,g,3.1268227603073715,9.067670709108452
e,e,3.929236297714457,9.332033231956709
e,g,4.718894176102512,9.058470718577741
e,g,4.6439324075123665,7.779182125112986
e,g,2.800166527812936,7.549043483590476
e,g,4.988709238777123,2.36376125349227
e,w,3.1643184190286116,4.610750009731383
e,n,3.1992060238411133,6.715966445647544
e,n,4.422232634762379,6.94591961602864
e,g,6.345243288618443,3.510540648397668
e,g,2.580144757299976,7.612469656692898
e,n,2.923810156538906,7.5452840041278275
e,g,3.354677757934172,8.087312889799342
p,p,2.9102560325159836,3.8620539465821944
e,n,5.1069748613159085,6.271632380731522
e,e,2.0389533730430975,5.3892871694971465
e,n,1.8783873428937445,5.736251268699078
e,n,5.164409985161132,10.391230664744223
e,g,3.36850771561946,6.766413583719503
e,n,2.7704825766991075,7.145610121319099
e,n,6.632983804915751,6.0766543046515284
e,n,3.3354256654089864,6.064618263724704
e,e,5.017782574427818,4.83423994706091
e,g,5.11551655216966,3.955355985059915
e,e,4.4139772920572415,6.085671757809864
e,e,5.168898287377708,9.050744078246588
e,n,2.3405498334839185,4.672657294041233
e,e,6.62458580302532,5.572106016438619
e,e,5.651492179376615,4.524544116989554
e,w,3.2521313541741668,4.035989070134035
e,g,5.080810286815164,5.06469058251675
e,e,5.788953196268145,7.776850290499393
e,g,4.067470680101376,6.238888150320154
e,e,4.809236424302451,8.34740174792096
e,g,5.989349382724882,3.300965427222682
e,e,4.933354151886398,2.3256784630581455
e,g,5.989349060781508,4.218357999998251
e,e,3.252337843620407,5.184027693642757
e,g,4.4909714162823455,6.903436069856937
e,g,4.980147258516812,7.594334583418104
p,g,1.3410307349813284,4.60863239192464
e,e,3.614226674116002,3.734352324034309
e,e,3.4272679433955857,6.3441983029573965
p,w,3.306048499157583,4.807132679308069
e,n,3.4569790317423323,6.271783593167992
e,e,4.85766167908348,4.460367150154407
e,e,1.5411714792633155,3.575942433093847
e,g,3.8130447270190224,6.642580981234465
e,g,5.528503357330121,6.611864485498392
e,g,3.708723616343022,11.413635163129467
e,n,5.4027084454072645,4.471474723677406
e,g,1.713041987532999,6.101580492949431
e,n,7.17048334378831,2.6977039608243607
e,g,4.985762695821202,4.9822827629436635
e,g,5.348846500968989,5.326034543503843
e,n,5.190055290169055,8.176582240982754
e,g,4.60990132401036,9.48247497328384
e,g,5.172868550944754,4.792235951237423
e,n,4.745804709144116,5.735192933707308
e,n,6.624168900174837,5.791451333283714
e,e,3.708650768919858,9.399276499606383
e,e,4.1116430642294715,5.3744101738423025
e,n,3.253367751528748,3.936289048150236
e,w,4.527905327432734,4.847602295259985
e,n,3.2873837129570775,4.2366931803011205
e,e,4.561379015470115,6.128041641675601
e,g,3.666829586398006,3.5362626087385207
e,g,6.68578539816188,6.352744629915594
e,e,3.100603499655831,6.634914310704761
e,g,3.7798685849485874,4.4102837604489675
e,n,4.620747890702553,4.850229551867606
e,e,5.420323091596192,6.699664430971489
e,n,4.258803390188929,7.934144471956173
e,g,5.461189161205694,7.575326712920051
e,n,4.7801012828011435,6.318412286107665
e,e,3.4939890584982436,6.827516535768157
e,g,3.280487427816609,4.714092030983198
e,n,4.088238826620284,8.472571584701509
p,p,3.925246940720307,7.2373448344675335
e,n,6.357383871549388,6.680781421622475
p,n,3.1408271807435377,5.241359308894956
e,n,3.4472736542861013,5.757606038722927
e,g,3.192217486857973,7.017905295741245
e,e,6.642223514463566,4.176470692399496
e,e,4.2236508387505864,2.809670469664093
e,e,5.487770874057813,4.347430788197836
e,w,4.354000649820419,5.927837924594562
e,g,3.6617595658185698,7.924611402197564
e,n,2.753052390609938,6.069369153886222
e,g,5.8195259706798,4.58077913774878
e,e,2.4943748272242354,7.353446139533012
e,n,1.2737001410989075,7.271628750461305
e,g,3.0267488446511868,4.51302169744515
e,g,5.523070831010803,6.4964439031071395
e,g,6.533781627778415,5.618672676525752
e,e,4.658253499894171,3.410947722897999
e,e,3.2488334435548807,4.748653433267331
e,n,4.853158826592594,5.767721810977458
e,n,4.2282640036715975,10.164499804082872
e,n,5.494638873607852,6.901819009066227
e,g,3.672024024070686,6.205488161422502
e,e,4.965590673535816,8.071352342219331
e,n,4.6587814199868625,5.804743890476859
e,g,4.551196531213366,5.382660459954792
e,n,1.3474994759290206,11.001712671999893
e,e,3.713855368676037,9.281782328469442
e,n,2.5358537526393103,5.352364801335069
e,g,4.106362846108537,4.8768868084958195
e,e,2.255011527674111,3.83882510618931
e,n,2.7786333905332743,10.108483946115825
e,n,8.137670732998714,9.879533035655916
e,g,3.8557038660082994,9.424545024331865
e,n,4.877676682275469,3.3599054236678505
e,n,3.620259056384705,7.785429298814691
e,n,4.3986253108656514,6.201994379882354
e,n,3.597100718562287,5.835139554112681
e,e,2.649718847871492,2.998708862315657
e,e,2.921060423860598,8.590059201027085
e,g,3.0258802273170007,2.6075113689745737
e,g,5.569372783343655,3.256207335911221
e,e,4.100626322525557,6.336799500372042
e,n,4.716893109779452,5.408510348372599
e,e,2.546637755621398,8.370177255598506
e,g,4.264657408254372,4.96235605155718
e,n,4.21377254475126,5.322037005944168
e,n,4.349939870476099,5.85809027211876
e,g,4.929764381616987,7.1566991687785455
e,w,5.217689664791638,6.781694461974407
e,g,3.6912845237191867,7.952289627601219
e,g,3.5170427187309836,6.156166724061582
e,n,3.5024218168778507,3.4033242033459565
p,w,3.2115501186487916,5.223630808488137
e,n,6.07471082431042,3.5727177187454724
e,g,5.793176492019029,7.266910997009672
e,e,1.2514195066611222,5.666103826058002
e,g,5.096404804775079,8.555354708107153
e,e,3.341017062673722,3.7906248395466973
e,n,6.005666721863317,2.6981499607608797
e,n,4.626617022612777,9.589763991265869
e,g,4.442390321755493,4.605081749641469
e,n,4.970233233337925,6.434546589468711
e,e,4.393005761002911,7.898984803867896
e,n,3.8889560624812276,7.501763924274827
e,e,1.9985443662867133,2.945932195418013
e,w,5.28333161991987,9.953380504802723
e,n,2.9346425829852762,7.318527519791402
e,g,7.404886001489786,5.375435870881197
e,n,3.501969631593625,5.482534089514719
e,e,4.38239547479556,4.406865647634987
e,n,4.861362924427737,8.124573726862165
e,n,2.9260754054320484,7.1007904308697505
e,n,4.841032824530217,5.991111173961659
p,w,2.753797235667464,3.4350231409674348
e,g,3.8259164263998,4.429540941875173
e,w,5.830756540160804,5.320558765996054
e,g,5.639352649597484,5.517258806216626
e,g,3.6577220601238984,6.912975870667489
e,n,2.9081921718915487,6.342597919118078
e,e,4.443427129986951,5.286054269750359
e,g,1.936834029416191,4.04046683336524
e,n,3.22936821746761,7.06874248418442
p,g,3.9050765088835466,5.725540873754306
p,w,3.5235447211034874,3.489203802312201
e,g,1.8848473166884157,6.883243245989028
e,n,2.5774545231775248,8.588440895254887
e,g,4.481600271956706,5.971316227141437
e,g,4.553995114250051,5.067360495048442
e,n,2.674408373354275,5.615378439314846
e,n,4.745959273420651,7.2632481068943
e,g,4.9765156306343385,7.368964465625718
e,g,4.690642757062266,7.868228189156431
e,e,3.1058591353301033,5.960929148571017
p,w,3.1734612124833146,3.2011356627697705
e,g,4.851810627089712,6.712083636431382
e,g,5.954214973950021,6.296418440340679
e,e,7.9287716331791405,8.072211256147188
e,g,2.886804282716645,8.345629702897519
e,n,3.8824710568244143,7.746282407433872
e,e,4.47202373851753,4.732679220840088
e,e,3.777246889746026,6.839813444722182
e,e,2.2099096265124696,5.997735686325726
e,g,4.838756011191294,7.064501531211372
e,n,4.367526317657415,10.053275070337518
e,g,6.33458132686122,2.587015427106791
e,g,5.974474220671436,5.904901925720078
e,n,4.321786988860542,4.70527669737032
e,n,2.6917939263780397,6.824382867490946
e,n,5.503152006513878,6.196949372110944
e,n,2.1468338033239935,5.157292894097175
e,n,4.997530882103489,5.642050390193437
e,n,2.81011048338877,6.445146888115671
e,n,5.623924641655872,3.67538978026404
e,n,3.5940586171227467,4.15799039488871
e,g,3.048167813943393,4.134095425683728
e,e,5.578683458581637,4.329392253831758
e,n,4.893264125494568,5.170720365143144
p,p,3.0822918903339143,6.10447742629217
e,e,3.9505559520263835,3.5880953859790337
e,n,3.453910519957943,4.806382086487428
e,g,4.229792343850967,9.624339663715514
e,g,6.193092737944813,8.411990023878133
e,g,4.81814817224663,5.31101738680313
e,g,5.433251884088228,5.406686361636398
e,g,3.2468342077129986,5.062868040993833
e,n,2.608972153999182,2.0740589587156593
e,e,4.56102286296758,7.354351985873148
e,g,5.433612567926823,4.186599219484304
e,g,4.14566714957639,5.641911573895295
e,g,3.90591155827663,9.999005347341281
p,g,2.475850360733201,4.709950166862644
e,n,4.744895106806778,3.6535359045404374
e,e,4.67424151925115,6.525063374820552
e,n,4.079887841346588,6.015371705833886
e,n,7.038279641699509,2.92343495991955
e,g,5.089132697316205,5.817911790737697
e,g,5.700269721125764,6.196333995572878
e,g,3.6122391191081906,4.720266455635277
e,g,4.530373486264344,5.1577475549050495
e,n,5.023292990782872,3.0129989699248934
e,g,3.7127420703134004,8.46837877238538
e,n,4.371076239211122,5.689872694150041
e,e,3.7506023808679565,6.61109816771561
e,n,2.503029468282883,4.0232726821878195
e,g,3.828661059470075,7.23315770982166
e,g,5.04760379850838,4.049693875931765
e,n,4.919443188123715,4.759080778291679
e,g,3.609038394157884,7.0206102755770745
e,n,4.595185217341413,5.329123848506148
e,e,4.587438349996225,8.678126475694372
e,n,4.690382602035795,4.798705601602915
e,g,4.350077850268677,6.560474502116124
e,g,1.8311521686354761,7.464050244316658
e,n,3.713902789110949,2.1349222005407875
e,g,4.326997643529058,6.099970329854132
e,g,6.456266775368061,9.228325163273993
e,e,3.4572821659477437,6.698345394499773
e,n,3.2427998643416274,2.010255775685448
p,n,2.9303360918036563,3.4527240750559303
e,g,2.83984164114242,7.265571313239763
e,g,4.273799501247875,6.342519629090653
e,e,4.697340601673707,4.881182358991421
e,n,2.7994667069327104,4.074141559728891
e,e,5.226753582347259,4.942022509671013
e,n,2.924014266879145,8.345473528384913
e,e,4.592839130232559,10.811073630993654
e,w,3.5482304126054327,6.36518513916693
e,g,5.191905261686736,6.1166467968755285
e,g,3.902361212639078,2.692206956468234
e,g,5.861466158905152,5.00890849207954
e,e,3.8545570309501374,3.277367848441008
e,g,4.050325403445774,4.025652179154395
e,g,5.969346544424643,8.766765254555137
e,e,4.664074913515812,4.88763218275348
p,w,5.195031908894147,8.83991288291342
e,n,1.367420535878186,4.877398534751212
e,e,4.723388272822012,7.92300237292107
e,e,5.589635097096173,8.131052392278859
e,g,3.578374813956858,7.72704872264327
e,w,4.335767929090291,2.1215806129808295
e,n,3.9549765995341857,5.542223919305439
e,n,4.89576160718278,6.315847591514169
e,e,6.380818027582164,8.381778565847398
e,n,2.938694072776819,5.118654018724218
e,g,3.4576056237042407,6.213588236390345
e,n,3.885163192923905,6.910967023861852
e,e,4.646450473545263,6.7371752641319125
e,e,6.665911282099163,6.8409336563664676
p,w,3.138317757246787,5.780330058694426
e,n,4.679484584423433,6.151468911745685
e,g,3.8565304494409895,7.549036027790109
e,n,4.768099689280514,3.125354216697663
e,n,4.9888523580034,7.805036332069062
e,e,6.418070190798665,4.859512083042521
e,w,5.853245715100213,9.49144622195234
e,g,4.437944253295202,9.127684865566456
e,e,4.905198146212796,9.459213182255604
e,n,5.764830621669193,2.3236031732545133
e,n,5.6861572090294406,6.342654691815185
e,g,2.706804782138767,7.570441878131367
e,n,5.20746745702953,4.215117492702313
e,g,4.908171742657473,6.48278706532811
e,n,5.824958947204652,7.025820093482077
e,n,2.7090222565118394,3.1393947057271276
e,n,2.8004468083479983,9.805627962340106
e,g,4.800219895249333,3.187499666802192
e,n,6.002480122107384,5.666067850557781
p,g,3.830734937740674,5.1126371175319125
e,g,3.2188337813046646,3.7982413283596865
p,g,1.049918104167423,4.923286663558726
e,e,3.813506487884354,6.037806236823263
p,g,2.1666897097217586,4.241987176117847
